dialogue,label
"caller: Hello, may I speak to Naomi?   receiver: This is Naomi.   caller: This is Erik from the language school. Would you like to continue your classes this month?   receiver: Yes, please enroll me for Mondays.",0
caller: You have an outstanding balance in a medical bill.   receiver: I’m sure I’ve paid all of them.   caller: Let’s verify with your DOB and insurance number.   receiver: I’ll call the office.,1
"caller: Hello, this is Mr. Adams from the neighborhood association. We're planning a block party next month and would love your help.   receiver: That sounds fun! How can I contribute?   caller: Could you help with organizing the bake sale?   receiver: Sure! I’ll start planning.  ",0
"caller: Hi, this is Karen at Floral Expressions. Your bouquet delivery is scheduled for noon today. receiver: Thank you, Karen. I’ll be waiting for it. caller: You’re welcome.",0
"caller: I represent the lottery board. Your number came up a winner! Before transfer, confirm your bank account to receive funds. receiver: I didn’t enter the lottery. How is this possible? caller: Sometimes people are entered automatically by phone service providers.",1
caller: There’s a recall on your vehicle. Pay the service fee to fix.   receiver: Recalls should be free.   caller: This one isn’t.   receiver: I’ll check with the dealer.,1
"caller: Hi, it’s Ruby from Maple Grove Apartments. We have a package for you at the front office. receiver: Thank you Ruby, I’ll stop by today.",0
caller: We’re updating our customer rewards program. receiver: What do you need from me? caller: Verify your account by sending your latest bill and ID photo.,1
"caller: Hey, just saw your email. Need help moving Saturday? receiver: That would be awesome, thanks! Could you bring your truck?",0
caller: You haven’t filed your annual business report. Pay the expedited fee to avoid penalties. receiver: I’ll complete filings via the state’s official business website.,1
"caller: Hi, this is the florist. Just letting you know your flowers have been delivered to the address you requested. receiver: Wonderful, thank you so much!",0
caller: I’m from Apple customer service. Your Apple Pay has been frozen. Confirm your card for reactivation. receiver: I’ll just use the Apple support app instead. caller: It’s faster if you go through us. receiver: No thank you.,1
caller: Your friend was in a car accident abroad. Send money for hospital bills. receiver: Which friend? caller: It’s confidential until paid. receiver: I’ll call them.,1
caller: You’ve won free groceries for a year! We just need a small deposit. receiver: A deposit for free groceries? caller: To secure your spot; full amount refunded after one month. receiver: Not interested.,1
caller: Microsoft noticed illegal activity on your PC. receiver: What do I do? caller: Allow remote access so we can investigate and protect you.,1
"caller: Hi, your account password needs to be reset to secure your information.   receiver: I didn’t request any reset.   caller: It was flagged after suspicious login attempts. Provide current and new passwords.   receiver: I’ll handle it through my account settings, thanks.",1
"caller: Good morning, you qualify for a free iPhone.   receiver: Sounds too good to be true.   caller: Only a small delivery fee is needed.   receiver: Not interested.",1
caller: A pending legal case has your name attached. Transfer now or risk arrest. receiver: Lawyers don’t call to demand money upfront.  ,1
"caller: This is your landlord. The online rent system isn’t working. Please wire your rent to this new account.   receiver: That’s unusual, you’ve never asked for a wire before.   caller: The digital portal is down. This is just for this month. Can you wire it today?   receiver: I’ll wait until the portal is back.",1
"caller: You’ve qualified for a loan up to $10,000. Just pay a processing fee to proceed. receiver: I didn’t apply for a loan.  ",1
"caller: Your friend sent you a money transfer. Claim it by sharing your bank account and routing number. receiver: Can you tell me who sent it? caller: Confidentiality rules prevent disclosure, just provide your info.",1
caller: Your flight has been cancelled and you’re due a refund. Please provide your card for the transaction. receiver: I’d prefer a voucher if possible; how does this work?  ,1
"caller: Hi, Mr. Vaughn. We’re reminding you of your carpet cleaning appointment for Monday morning. receiver: Thank you, I’ll be ready.",0
"caller: Hey, did you get the team meeting notes? receiver: Yes, thanks for sending them. I’ll review and get back to you with any thoughts.",0
caller: We’re updating your health records. Confirm your date of birth and insurance info. receiver: Who exactly are you with? caller: Health Management Division. receiver: I’ll check with my provider.,1
"caller: Good afternoon, this is Sally from the flower shop. Just confirming your delivery for tomorrow. receiver: Yes, that’s right. Thanks for checking. caller: It’ll arrive between 10 and noon.",0
caller: We have unusual iCloud login attempts. Give us your code to secure your account. receiver: Apple doesn’t ask for that on calls.  ,1
"caller: Hello, this is Maya from Elmwood Florist. Can you accept a delivery this afternoon? receiver: Yes, I’ll be home.",0
"caller: I’m from Apple Support. Someone tried resetting your Apple ID. Let’s secure your account by confirming your credentials. receiver: Really? I just changed my password last week. caller: Yes, hackers keep trying. Please share your Apple ID and password now.",1
caller: Police headquarters. Someone filed a complaint about you. Pay $750 now for mediation.   receiver: Shouldn’t I get this from the court?   caller: This is a confidential process. Settle now.   receiver: I’ll speak to my lawyer.,1
"caller: This is Brenda from the art supply store. receiver: Hi Brenda. caller: Just wanted to let you know your back-ordered paints came in. receiver: Awesome, I’ll pick them up today.",0
"caller: This is Greg from the craft store. Your custom order is now available for pickup. receiver: Great, I’ll be there after work today.",0
"caller: We’re calling about your health insurance. If you don’t confirm your details, your coverage may be canceled. receiver: Can you tell me which insurance company? caller: Due to privacy, we cannot reveal company names until after verification.",1
"caller: Good afternoon, I’m calling from the auto shop regarding your car repairs. We had to order a part that comes in tomorrow. receiver: That’s fine, thanks for the update. Will you call when it’s ready? caller: Absolutely, you’ll hear from us as soon as it’s done.  ",0
caller: This is a last warning: your account will be closed unless you verify ownership right now. receiver: Please tell me which account so I can contact the support team.,1
caller: You’ve been overcharged on your streaming service this month. We need your card details to issue a refund. receiver: Can’t you just apply credit to my account? caller: We issue refunds directly to accounts. receiver: I’ll check with customer service.,1
"caller: Hi, your printer subscription needs renewal.   receiver: I don’t have a printer subscription.   caller: Must be a mistake. Renew anyway for continuous support.   receiver: No.",1
"caller: Good morning, I’d like to update my payment information.   receiver: No problem! Can you confirm your account number for me?  ",0
"caller: Hey Mark, it’s Jenny. Are we still on for tennis this evening? receiver: Absolutely, I just finished reserving the court for 7 PM. caller: Perfect. See you then! receiver: See you!",0
"caller: Hi, I’m calling about the job advert for the marketing role.   receiver: Of course! Do you have any specific questions about the position?   caller: Yes, I wanted to ask about the remote work policy.  ",0
"caller: This is your HR department, we need to update payroll details.   receiver: Why over the phone?   caller: System upgrade. Please recite your routing and account number.   receiver: Not giving that out.",1
caller: Security alert: click a link to verify your identity and stop account lockout. receiver: I’m not clicking strange links—no thanks.,1
"caller: You’ve been selected for jury duty. There’s a fine for missing your response, so pay now. receiver: Jury duty notifications don’t come by phone. I’ll check with local authorities.",1
"caller: Hi, is this Josh?   receiver: Yes, who’s calling?   caller: This is Max from City Moving. I wanted to confirm your moving date for the 15th.   receiver: Yes, the 15th is correct.   caller: We’ll send you a reminder the day before.",0
"caller: Your utility bill is overdue and service may be suspended. receiver: I paid already this month. caller: Our system wasn’t updated, but payment now avoids interruption.",1
"caller: Hello, you’ve reached the student loan forgiveness center. Would you like your loans eliminated? receiver: Absolutely! What’s required? caller: We just need your SSN and a $100 fee. receiver: No, I’ll check with my lender first.",1
"caller: Hello, your password was found in a data leak. To secure accounts, answer security questions now.   receiver: What website was leaked?   caller: For security, I can’t say. I just need your answers to help.   receiver: I’ll reset passwords myself.",1
"caller: Hello, you owe money to the utility company. Pay now by phone to avoid disconnection. receiver: I pay my bills online. I’ll check my account myself.",1
"caller: Hello, this is Mark from your bank’s security department. We’ve detected unusual activity on your account. Could you please confirm your account number so we can secure it? receiver: Hi, I’m concerned. What kind of activity? caller: It looks like someone tried to access your account from another city. If you could just verify your debit card number, I can place a temporary lock.",1
"caller: Your app store account has unauthorized purchases. To resolve, please share your account and payment details. receiver: I’ll check my statement first. caller: Waiting risks more unauthorized transactions.",1
"caller: I’m giving away a Playstation 5 to the next person who sends me shipping details and $20. receiver: How do I know you’ll really ship it? caller: Trust me, I’m verified. receiver: No, thanks.",1
"caller: I'm with your email provider. We need your password to fix a server glitch. receiver: What’s my username, if you’re really from my provider?  ",1
"caller: Hi, is Mr. Taylor in?   receiver: Speaking.   caller: It’s Susan from the water company. There's a scheduled outage on Thursday for your area, just so you’re aware.   receiver: Thanks for the notice.",0
"caller: Hello, Ms. Johnson? Your car is ready for pickup at the auto shop. receiver: That’s wonderful news, thank you for the update!",0
"caller: Hey, is Mark around? receiver: Hi, this is Mark. caller: It’s Sandra from the book club. What book did you want to suggest for next month? receiver: “The Night Circus” by Erin Morgenstern. caller: Wonderful choice!",0
"caller: I’m calling about your car accident claim.   receiver: I wasn’t in an accident.   caller: It may be incorrect, but we just need your VIN and insurance info.   receiver: Goodbye.",1
"caller: It’s your lucky day! A lottery prize is yours, just pay the customs fee upfront. receiver: I didn’t buy any lottery ticket. How did I win, and why would I have to pay to receive my prize?",1
caller: This is from the state lottery office. You’ve won! We just need your account to deposit your winnings. receiver: Which lottery did I win? I didn’t enter any. caller: It’s a promotional award. Winners are picked at random for customer appreciation.,1
caller: This is the property manager. Our fire alarm test is scheduled for tomorrow at 11 a.m. receiver: Thank you for the notice.,0
"caller: Good afternoon! Your office supplies are ready for collection downstairs. receiver: Thanks, I’ll pick them up before lunch.",0
"caller: Hi Mrs. Stone, this is June from Bright Future Tutoring. Just wanted to check if Jamie will be attending her session at 4 pm. receiver: Hi June, yes, she’ll be there.",0
"caller: Hello, is this Mrs. Palmer? receiver: Yes. caller: This is Kevin from City Electric. We’ll need to shut power off to your block briefly on Friday for maintenance. receiver: Thanks for letting me know. What time? caller: 12pm to 1pm. receiver: Got it.",0
"caller: Good morning, we’re calling to confirm your service appointment for your refrigerator tomorrow. receiver: Thank you for the call. What time should I expect the technician? caller: Between 10 a.m. and noon. receiver: That works for me.",0
"caller: I see you’re interested in a work-from-home job. Let’s get started with some onboarding info. receiver: Sure, what do you need? caller: Just verify your identity and bank details for direct deposit. receiver: I’d feel safer after interviewing.",1
"caller: We’re offering free tech support. Download this tool for a scan. receiver: I’ll seek tech support from known, official sources only.",1
"caller: Police fund donation drive, help by giving your account info. receiver: I thought fundraising was in person. caller: This is faster! receiver: Not interested.",1
caller: This is the US Embassy. Please confirm your personal details; your passport is about to be revoked. receiver: Revoked? Why? I haven’t done anything. caller: Possible fraud has been detected—confirm your info so we can help.,1
"caller: Hi, Grace from the studio. Would you like to confirm your yoga class this Thursday at 6? receiver: Yes, please add me to the list.",0
"caller: Hey, it's Mike. Just wanted to see if you’re still okay to pick me up at the station around 6? receiver: Of course, Mike! I’ll be there a bit early, just in case your train comes before time.",0
"caller: Hi, this is Tom from the recycling center. Your deposit refund is ready to collect. receiver: Awesome, thanks Tom.",0
caller: I’m calling from the student loan office. Update your records by confirming your full name and student loan number. receiver: Can I do this through the official site instead?  ,1
"caller: I’m from Microsoft, detected hackers on your network. Please go to your computer now.   receiver: Why Microsoft? I have a Mac.   caller: Oh, then Apple support. Still dangerous—let’s fix it.",1
caller: I’m with your internet provider. Upgrade speed for free—just confirm your billing info. receiver: Why do you need my billing info? caller: For account verification. receiver: I’ll call the provider myself.,1
"caller: Hi, Sarah? receiver: Yes? caller: This is Jane with the animal shelter. The cat you inquired about is ready to meet you. receiver: Wonderful, I’ll come by this afternoon.",0
"caller: Hey, Anna! Are you still looking for a roommate? receiver: Yes, I am. caller: I know someone who’s moving to town next month. Want me to connect you two? receiver: That would be great.",0
"caller: This is the Public Housing Office; updates needed. Confirm SSN and monthly earnings. receiver: 712-00-3921, $1,900 a month. caller: Thank you, your file is up to date.",1
"caller: Hello, is this the parent of Mason Wilson? receiver: Yes, this is his mom. caller: I’m calling from his school to let you know he left his lunchbox. receiver: Oh, thank you! I’ll bring him something at lunchtime.",0
caller: Good news—you can claim compensation for past banking fees. Verify your account number for a payout. receiver: I thought compensation is automatic? caller: Only if you verify now. receiver: I’m not interested.,1
"caller: Hello, this is Lucy with the nutrition office. Your bloodwork looks good, but the doctor would like a follow-up in three months. receiver: Thank you for the update.",0
"caller: Hi Leo, it’s Amanda from the hiking club. Are we still meeting for the trail clean-up on Saturday morning?   receiver: Hi Amanda! Yes, I’ll be there bright and early.   caller: Looking forward to it!",0
"caller: Hi, this is from your online pharmacy. Your prescription renewal failed. Provide your payment card to fix it now.   receiver: I usually pay through my doctor’s portal.   caller: We’re expediting renewals. Give your info for faster processing.   receiver: I’ll check with my doctor first.",1
"caller: Hello, your electricity will be disconnected for nonpayment. Pay immediately to avoid blackout. receiver: What? I thought my bill was paid. caller: There’s an urgent balance. Settle it via prepaid voucher right now.",1
caller: There’s been a breach in your university records. Please confirm your student ID and password for security purposes. receiver: My university usually sends email alerts for breaches.  ,1
"caller: Hi, this is Art from customer support. receiver: Hi Art. caller: I saw your support ticket about the Wi-Fi issues. Can we troubleshoot now? receiver: Yes, that’d be great.",0
"caller: Hi, we’re updating our payroll system. Give us your bank details for your next payment.   receiver: Who is this?   caller: HR department.   receiver: I’ll verify with my company.",1
"caller: Hey, it’s Ben from the running club. Our group meets at 7 PM this week due to daylight saving changes. receiver: Thanks for letting me know, Ben!  ",0
caller: Federal benefits adjustment: Confirm your SSN or risk losing monthly payments. receiver: No – this isn’t how the government contacts people.,1
"caller: Hello, Jane, this is Peter from Northside Nursery. Your plant delivery will arrive between 2 and 4 tomorrow. receiver: Thank you, Peter. I’ll be home.",0
"caller: Hi, Morgan? This is Eva from the dental office. Just confirming your cleaning appointment for Friday at 10am. receiver: Thanks for calling, Eva. I’ll be there.",0
"caller: There’s a serious security alert. Your online banking is at risk. receiver: Is this really my bank? caller: Yes, we’ve locked your account for safety. Just verify your PIN and password. receiver: I’ll call my bank to check.",1
"caller: Nick, did you leave your umbrella at my place? receiver: Yeah, I think so. caller: I’ll bring it to work tomorrow. receiver: Thanks, appreciate it.",0
"caller: Hi, this is Laura from the tax office. Your refund has been approved and processed today. receiver: Thank you for updating me!",0
"caller: Hi, this is Alan from the community center. Just letting you know yoga class is cancelled tonight due to the storm. receiver: Thanks for the heads up. Will it be rescheduled? caller: Yes, we’ll email everyone with updates.",0
caller: Act now on an attached invoice to claim your refund. receiver: I won’t open attachments from unknown senders.  ,1
"caller: You qualified for free groceries, but need to cover the handling fee. receiver: Where can I collect them in person?  ",1
caller: Your account is compromised. Reply with your full account details to restore security. receiver: I need confirmation you are from my bank.  ,1
"caller: Good morning, this is Mark from the maintenance department. I wanted to check if the repairs to your heating system were satisfactory.   receiver: Morning, Mark. Yes, it’s working great now. Thanks for the quick response yesterday!   caller: Glad to hear it. Let us know if anything else comes up.",0
"caller: This is your bank’s fraud department. We see strange activity, please confirm your PIN so we can stop it. receiver: My bank tells me never to share my PIN. This is a scam.",1
"caller: Good evening, I’m calling from Small Paws Adoption Center. You applied to foster a kitten? receiver: Yes, that’s right! caller: Wonderful, we have a kitten ready for fostering. When would you like to meet her? receiver: Tomorrow would be perfect.",0
caller: This is the remedy program for your recent accident compensation. Confirm your details to access your funds. receiver: Accident? I wasn’t in an accident recently—what’s the incident?  ,1
"caller: Hi Peter, it’s Joe from the recycling program. Just a reminder, your new bins will arrive tomorrow.   receiver: Thanks Joe! I’ll look out for them.",0
"caller: Hey, it’s Lisa from book club. Meeting is at my house this month—just wanted to check if you’re coming. receiver: Yes, I’ll be there. Looking forward to it.",0
"caller: Good news, you’re approved for a low-interest loan. Just send your income statements and ID over email. receiver: Don’t I need to fill out an application first? caller: We’ve pre-approved you and just need a few documents to finalize.",1
"caller: Hello, we’re updating your insurance policy. Provide your SSN for records. receiver: Shouldn’t you have that on file? caller: Policies require fresh verification. receiver: I’ll call my agent directly.",1
"caller: Hello Mr. Johnson, this is Heather from Green Lawn Services. Can we reschedule tomorrow’s appointment due to rain? receiver: Sure, let’s move it to Thursday. caller: Thursday at noon works for us.",0
"caller: Good afternoon, your catering order for Friday is confirmed. Would you like any special arrangements? receiver: Thanks for confirming! Just make sure there are vegetarian options.",0
"caller: Good afternoon, this is Janet from The Frame Shop. Your portrait is ready. receiver: Fantastic, I’ll pick it up tomorrow.",0
"caller: Hey, this is Paul. Just checking if you’re free to help me move some furniture this weekend. receiver: Sure, let me know what time. caller: Saturday morning? receiver: Works for me.",0
"caller: Your Amazon order can’t be delivered, payment declined. Fix by entering card details here. receiver: I didn’t place an order. caller: It’s on your account. Verify to avoid deactivation. receiver: I’ll review through Amazon’s site.",1
"caller: Hi, this is Susan from Willow Veterinary Clinic. receiver: Hello! caller: I’m following up about Luna’s vaccinations. She’s due for her rabies shot next week. Would you like to schedule an appointment? receiver: Yes, please! How about next Thursday? caller: 10am is available. receiver: That works, thank you!",0
"caller: Hi, James, it’s Anna. Are we still on for dinner tonight? receiver: Yes, definitely. Where should we meet? caller: Let’s meet at Café Alina at seven? receiver: Sounds good! See you then.",0
"caller: I’m collecting for a police charity drive. Donate now to support your community. receiver: Which local police force is this supporting, and can I check with them?  ",1
"caller: Good evening, this is John from Brookside Florist. We have a flower delivery for you.   receiver: Oh, lovely! You can leave them at the front desk if I’m not home.   caller: Will do.",0
caller: You have an emergency package at the post office. Pay a fee to release it. receiver: What’s the tracking number?  ,1
"caller: Your online payment failed; re-submit your bank info to avoid penalties. receiver: Which payment failed? caller: The system logs only transaction types, not companies.",1
caller: Your account was logged in from a new device. Give me your OTP to secure it. receiver: OTP for what? caller: It’s for verifying your ownership and blocking outsiders.,1
"caller: Hello, emergency! A family member has been in an accident abroad. We require money urgently for treatment. receiver: Who exactly are you talking about? Can I speak to them or confirm their identity?",1
caller: Earn $500 per day from home. Start now by paying a registration fee. receiver: I don’t pay to apply for jobs.  ,1
caller: Winner! You are selected for a $500 gift card. All you need is to complete a quick survey and provide your debit card for confirmation. receiver: I get a lot of these calls—can I just receive the gift card without my card info?,1
caller: Software update failed—log in to fix. receiver: Logging in now.,1
"caller: Hey Lydia, it’s Sean from the basketball league.   receiver: Hi Sean!   caller: Games are postponed this week due to weather.   receiver: Bummer, but thanks for letting me know.",0
"caller: Hello, quick reminder of your physiotherapy appointment tomorrow at 10 AM. Any changes? receiver: No changes, I’ll see you at 10. Thanks for reminding me.",0
"caller: Good morning. Your car warranty is about to expire.   receiver: I don’t even have a car.   caller: Records might be outdated. You qualify for an extended warranty after you pay a small fee.   receiver: No, goodbye.",1
"caller: Hi, this is Shirley from the PTA. We hope to see you at the parent-teacher night tomorrow.   receiver: Thanks for the reminder, Shirley! I’ll be there.   caller: Wonderful.",0
caller: Good afternoon. We’re calling to confirm your reservation for Saturday night at Olive Bistro. receiver: Thank you for confirming.,0
"caller: Hi, is Mrs. Willis available? receiver: Yes, this is she. caller: This is Dave from the travel agency. Just confirming your flight has changed to 5pm Monday. receiver: Thank you for updating me.",0
"caller: Hi there, I’m calling from the IRS. You owe back taxes that must be paid immediately, or a warrant will be issued for your arrest. receiver: What? I wasn’t aware! How much do I owe? caller: The total is $2,047. You can settle it quickly with Apple gift cards. I’ll walk you through the payment steps.",1
"caller: Hi this is Louise from Eastside Clinic. Are you still coming for your 2 pm appointment?   receiver: Yes, I’m just leaving the house now.   caller: See you soon!",0
"caller: Hey John, I found your keys under the desk in the conference room. receiver: Thanks, I was looking everywhere!",0
caller: We’re updating phone records. Please share your new number and ID for our files. receiver: Why do you need this information now?  ,1
"caller: Customs has detained a parcel for you. Confirm ID and pay duty to release it. receiver: What country did it come from? caller: I can’t reveal, just pay or it’s returned.",1
"caller: Good afternoon, this is Sienna from City Art Supplies. Your special order items have arrived.   receiver: Great to hear, Sienna. Thank you!",0
caller: Your streaming service is about to expire. Renew now with your debit card. receiver: I manage subscriptions through the app only.  ,1
"caller: Hello, I have an unclaimed inheritance for you. To release the funds, share your bank information. receiver: I don’t have any relatives who have died recently. What’s their name?  ",1
"caller: Hi, is this Emily?   receiver: Yes, who’s this?   caller: This is Andrew from City Gym. Your free trial expires in two days. Interested in a membership?   receiver: Yes, I’d like to discuss options.   caller: Fantastic, I’ll send some info to your email.",0
"caller: Hello, this is Simon from Genuine Appliances. Are you satisfied with your recent repair? receiver: Yes, thanks for following up. It’s working great.",0
"caller: Good day, you qualify for a home improvement rebate. Please confirm your identity by giving your full name and SSN. receiver: Michelle Baxter, SSN 812-23-1876. caller: We’ll process your rebate.",1
caller: We're conducting a phone survey. Win cash if you share personal info. receiver: I only participate in official surveys.  ,1
"caller: Hello, this is Paul from Rolling Wheels Bike Shop. We’re having a maintenance clinic this Saturday. Would you like to sign up?   receiver: That sounds interesting, Paul. Yes, please add me to the list.",0
caller: Government is recalculating your property tax. Confirm your details for a refund. receiver: I’ll wait for an official notice. caller: Processing delays could affect your refund. receiver: That’s okay.,1
caller: I’m with the court’s legal department. You have a pending lawsuit. Pay settlement now to avoid further action. receiver: I haven’t been served any papers.  ,1
"caller: Good afternoon, I’m calling from Pet World. Your order for dog food is ready for pick-up. receiver: Thanks, I’ll be by in an hour. caller: See you soon.",0
"caller: Hey, it’s Olivia. Can you watch my dog on Friday night?   receiver: Of course! Happy to have him over.   caller: Thank you so much!",0
"caller: Hello, this is Brian from Sun Coast Medical. Your blood test results are ready. Should we email or call with the results? receiver: Please email them, thank you.",0
"caller: Good evening, your prescription for allergy medication is ready to be collected. receiver: Thank you, I’ll get it tomorrow morning.",0
"caller: Hello, this is Don from the community watch. Your porch light was off last night—everything okay? receiver: Yes, I just forgot. Thanks for checking in.",0
"caller: Hi, it’s Mark from the university IT desk.   receiver: Oh, hi Mark!   caller: Our system will be down for maintenance tonight from 11 p.m. to 4 a.m.   receiver: Thanks for letting me know, I’ll adjust my schedule.",0
"caller: Hi, this is Paul at Riverbank Inn. We’re confirming your reservation for Friday, April 12th. receiver: Yes, that’s correct. Thank you for confirming.",0
"caller: Hello, this is Sam from the gym reminding you your membership renewal is next week. receiver: Thank you, I’ll handle it tomorrow.",0
caller: There’s a problem with your recurring monthly payment. Could you confirm your card number? receiver: Which payment? caller: It could be any subscription; many clients are affected.,1
"caller: You have just received a compliment from a secret admirer. Click this link to view it. receiver: Nope, I don’t trust unknown links.",1
caller: Government stimulus money available! Just confirm your details to get paid. receiver: I haven’t heard about new stimulus payments. caller: This is a special case for select individuals.,1
"caller: Hello, it’s Pacific Electric confirming your service appointment for 10 am Friday.   receiver: Thank you, I’ll make sure I’m home.   caller: See you Friday!  ",0
"caller: Hi, I’m calling from Downtown Cinema. Your reserved movie tickets are ready at will-call. receiver: Perfect. Thanks for confirming!",0
caller: Pay overdue school lunch fees today over the phone. receiver: What’s the student ID and school name?  ,1
"caller: Hey, this is your friend Ryan. Do you want me to pick up lunch on my way over? receiver: That’d be awesome! I’ll text you my order. caller: Cool, see you soon.",0
"caller: Your voter registration needs updating for upcoming elections. Name, DOB, last 4 of SSN? receiver: Kevin Murray, 10/07/1968, SSN 7831. caller: Registration updated.",1
caller: You’re overdue on property taxes. Confirm payment info or face penalties. receiver: Can I go online to pay? caller: Late fees apply online—phone payment avoids extras.,1
"caller: This is the regional health authority, we need your ID for vaccine verification. receiver: Is this standard? caller: New systems require direct confirmation now.",1
"caller: Hi, can I speak with Mr. D’Souza?   receiver: This is he.   caller: This is Samantha from the car dealership. Your new plates are available for pickup.   receiver: Perfect, thank you, Samantha.",0
caller: There’s a problem with your citizenship papers; you need to verify your Social Security details. receiver: Who are you with? caller: Immigration office; act now to avoid paperwork delays.,1
"caller: Hi, is this Michelle? receiver: Yes, who’s calling? caller: Hey, it’s Tom from downstairs. Did you get a package by mistake today? receiver: Oh, yes I did! I was just about to drop it at your door. caller: No worries, I’ll swing by and grab it soon. Thanks for holding onto it! receiver: No problem, see you in a bit.",0
"caller: Hello, this is your church administrator. There’s a new fundraising drive—donate via your debit card.   receiver: I always donate in person.   caller: Phone donations help us meet our goal. Can you give now?   receiver: No, thank you.",1
"caller: Hello, it’s the tailor. Your clothes are ready ahead of schedule. receiver: That’s great! I’ll be there today.",0
"caller: Hey, it’s Mike at the bike shop. Your new helmet has arrived. receiver: Awesome, I can pick it up after four. caller: Perfect, see you then.",0
"caller: Hello, it’s Kelly at the university bookstore. A textbook you ordered just arrived. receiver: Excellent. What time do you close today? caller: 6 PM. receiver: I’ll be by before then.",0
"caller: Hi, your flight booking failed. Resubmit your credit card for ticket confirmation. receiver: 4111 5678 9999 0124, exp 06/28, code 471. caller: Booking confirmed.",1
"caller: Hi, Dr. Miller, this is Holly from the university office. Your mail has arrived. receiver: Thank you, Holly. Could you forward it to my department? caller: Certainly, I’ll get that sent over today.  ",0
caller: The embassy needs to verify your passport information for an urgent matter overseas. receiver: Can I call my local embassy to inquire?  ,1
"caller: Hello, this is Lisa from the community theater. Your audition is confirmed for Thursday at 7pm. receiver: Thank you! I’ll be there early.",0
"caller: Hello, I’m Tara with Creekside Apartments. Your maintenance request has been completed. receiver: Thank you for letting me know.",0
caller: This is Skype verification team. We need your password to secure your account.   receiver: You shouldn’t need my password.   caller: It’s for your protection.   receiver: I won’t share it.,1
"caller: Hello, I’m John at Artisans’ Market. The pottery bowl you ordered is available for pick-up. receiver: Wonderful, John. I’ll stop by tomorrow. caller: We’ll hold it for you.",0
"caller: Hey Sarah, it’s Tom. Did you remember to grab my charger from the office? receiver: Hey Tom! Yes, I have it in my bag. I’ll drop it off at your desk tomorrow morning. caller: Perfect, I need it for my meeting. Thanks so much!",0
"caller: Hello, this is Ben from Run4Fun Club. Our group run is switched to Sunday at 8am, just wanted to update you.   receiver: Thanks for letting me know, Ben. See you Sunday!  ",0
"caller: Your PayPal account has been locked for suspicious activity. We need to verify your login information to restore access. receiver: How do I know this isn’t a scam? caller: We are from PayPal’s security team, and your safety is our top priority.",1
"caller: Hello, this is Chris from Tech Solutions. Your request for a printer repair was received. Is someone available tomorrow morning? receiver: Yes, you can send someone around 10 AM.",0
"caller: Is this Cindy?   receiver: Speaking!   caller: Hey, it’s Matt. Just wanted to check if you’re coming to hiking on Saturday.  ",0
caller: The charity you donated to needs further confirmation for your gift. receiver: Can’t I just check online? caller: This process is faster and avoids account holds.,1
caller: We’re about to refund you for double-charged fees. Give your bank details for processing. receiver: Must be a mistake. I’ll wait for my statement to check.,1
caller: Student loan interest rates have dropped! Provide your loan account and SSN to qualify. receiver: I’ll check with my loan provider directly.,1
"caller: You won a year of free groceries, but must pay shipping for your card. Please use your debit number.   receiver: Isn’t shipping supposed to be free for prizes?   caller: It’s a regulation to prevent fraud.   receiver: No thanks, I’ll pass on the prize.",1
"caller: Hey mom, just landed safely! Just wanted to let you know. receiver: That’s wonderful, honey. Text me when you get to your hotel. caller: Will do, love you!",0
"caller: You can collect an inheritance left by a distant relative.   receiver: Who was it?   caller: I can share details after a processing fee is paid.   receiver: That’s a scam, bye.",1
caller: There’s a recall on a product you purchased. Claim your refund by confirming your bank details. receiver: What product? caller: It’s confidential. Just verify details. receiver: I’ll call the store.,1
"caller: Hello, I’m calling from School Transport. There may be a bus delay tomorrow due to roadworks. receiver: Thanks for the heads up.",0
"caller: Hello, just updating you that your glasses are ready for pickup at our optical shop. receiver: Thank you! I’ve been waiting for those. I’ll stop by today.",0
"caller: Hi, it’s Leah from Riverside Gymnastics. Just checking that you’re still on for your private lesson at 4 today.   receiver: Yes, Leah, I’ll see you there.",0
"caller: Dear customer, we detected unauthorized use of your Apple ID. Please verify your account here. receiver: Is this a real Apple message? caller: Yes, click the link to secure your account. receiver: I’ll check with Apple Support directly.",1
"caller: Hello, there’s a high-value refund waiting for you at our finance department. receiver: I don’t recall a refund. caller: Sometimes these payments build up unnoticed.",1
"caller: Good morning! This is Sarah from your neighborhood HOA. We’ve organized a cleanup event this Saturday at 9am. Would you be able to join us? receiver: Yes, I’d love to help! See you Saturday.",0
"caller: Good afternoon, this is John from the insurance office. receiver: Hi John. caller: I just need to confirm some details on your new policy—should only take a minute. receiver: Okay, go ahead.",0
"caller: Hello, this is Janet from Riverside Florist. Your Mother’s Day arrangement is ready. receiver: Thank you! My husband will pick it up this afternoon. caller: We’ll have it waiting for him.",0
"caller: Good afternoon, this is Ruth from Meals on Wheels. We’re running a little late today, but your delivery should arrive by 2.   receiver: Thank you, Ruth. I appreciate the update.",0
"caller: Good afternoon. I’m reviewing your recent application for insurance. Could you provide a copy of your driver’s license? receiver: Of course, I can email it over. Thank you for letting me know.",0
caller: We need to verify your bank account to clear funds. Please state your 16-digit card number. receiver: My bank doesn’t ask for details by phone.  ,1
"caller: Hello, this is Gina from Pawsitive Grooming. Murphy’s bath is done.   receiver: Thank you, Gina! I’ll be there in ten minutes.   caller: We’ll have him ready for pickup.",0
